,title,id,vote_count,vote_average,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
4332,Chernobyl Diaries,93856,483,4.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4333,Hellraiser,9003,449,6.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4334,God's Not Dead 2,347126,72,5.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4335,Cry_Wolf,10092,126,5.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4336,Godzilla 2000,10643,43,5.9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4337,Blue Valentine,46705,890,6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4338,Transamerica,546,144,6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,The Devil Inside,76487,262,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4340,Beyond the Valley of the Dolls,5722,53,6.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4341,Love Me Tender,39833,21,5.5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
4342,An Inconvenient Truth,1781,251,6.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4343,Sands of Iwo Jima,18712,33,6.2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4344,Shine a Light,7944,44,7.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4345,The Green Inferno,171424,349,5.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4346,Departure,361475,12,7.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
4347,The Sessions,113947,179,6.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4348,"Food, Inc.",18570,217,7.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4349,October Baby,83860,35,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4350,Next Stop Wonderland,41469,20,6.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4351,The Skeleton Twins,244772,292,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4352,Martha Marcy May Marlene,50837,277,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4353,Obvious Child,248774,187,6.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4354,Frozen River,10183,99,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4355,20 Feet from Stardom,159014,85,7.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4356,Two Girls and a Guy,32456,24,5.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4357,Walking and Talking,49963,7,6.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4358,Who Killed the Electric Car?,13508,59,7.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4359,The Broken Hearts Club: A Romantic Comedy,22597,25,6.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4360,Bubba Ho-tep,9707,191,6.7,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
4361,Slam,37532,7,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4362,Brigham City,26791,4,7.3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4363,Fiza,56666,7,6.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4364,Orgazmo,8675,115,6.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4365,All the Real Girls,13132,30,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4366,Dream with the Fishes,47686,10,7.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4367,Blue Car,46989,13,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4368,Palo Alto,192132,348,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4369,Ajami,24424,27,6.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4370,Wristcutters: A Love Story,13198,160,6.7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
4371,I Origins,244267,1063,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4372,The Battle of Shaker Heights,21413,17,5.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4373,The Act of Killing,123678,210,7.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,Taxi to the Dark Side,13362,53,6.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4375,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,39183,3,4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4376,Guiana 1838,62402,3,2.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4377,Lisa Picard Is Famous,206412,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378,Antarctica: A Year on Ice,201132,29,7.2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4379,A LEGO Brickumentary,251471,55,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380,Hardflip,112456,5,4.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4381,Chocolate: Deep Dark Secrets,20296,6,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4382,The House of the Devil,25983,197,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4383,The Perfect Host,66195,135,6.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4384,Safe Men,16155,16,6.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,Speedway Junky,46727,7,5.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4386,The Last Big Thing,55180,3,6.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4387,The Specials,29015,11,5.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388,16 to Life,91122,5,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4389,Alone With Her,18206,20,6.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
4390,Creative Control,320146,25,5.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4391,Special,13856,32,6.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
4392,Sparkler,219716,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4393,The Helix... Loaded,43630,2,4.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4394,In Her Line of Fire,56491,9,3.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4395,The Jimmy Show,99826,1,8.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4396,Heli,186935,32,6.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4397,Karachi se Lahore,357441,1,8.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4398,Loving Annabelle,19344,55,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4399,Hits,242083,23,4.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,Jimmy and Judy,18869,8,5.4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4401,Frat Party,26673,4,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4402,The Party's Over,41830,6,6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4403,The Poker House,63287,47,6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4404,Childless,335874,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4405,ZMD: Zombies of Mass Destruction,34592,31,4.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4406,Snow White: A Deadly Summer,92635,11,4.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4407,Hidden Away,258755,26,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4408,My Last Day Without You,96534,3,5.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4409,Steppin: The Movie,21283,4,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4410,Doc Holliday's Revenge,272724,3,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4411,Black Rock,84178,78,4.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4412,Truth or Dare,101179,117,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
4413,The Pet,52462,3,5.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4414,Bang Bang Baby,269057,8,6.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
4415,Fear Clinic,287524,42,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4416,Zombie Hunter,206213,34,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4417,A Fine Step,248402,7,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4418,Charly,29146,28,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
4419,Banshee Chapter,207769,92,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4420,Ask Me Anything,271185,155,5.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4421,And Then Came Love,29731,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4422,Food Chains,292539,8,7.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4423,On the Waterfront,654,357,8.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4424,L!fe Happens,91070,66,5.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4425,"4 Months, 3 Weeks and 2 Days",2009,156,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4426,Hard Candy,2652,701,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4427,The Quiet,9813,73,6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4428,Circumstance,60421,23,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4429,Fruitvale Station,157354,390,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4430,The Brass Teapot,127867,160,5.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4431,Bambi,3170,1405,6.8,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4432,The Hammer,14014,15,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4433,Latter Days,15708,56,6.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4434,1982,215918,1,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4435,"For a Good Time, Call...",84200,110,5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4436,Celeste & Jesse Forever,84184,163,6.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4437,Time Changer,45767,9,5.2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
4438,London to Brighton,14823,34,6.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4439,American Hero,367551,62,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4440,Windsor Drive,343409,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4441,A Separation,60243,469,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4442,Crying with Laughter,57294,1,7.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4443,Welcome to the Dollhouse,11446,103,6.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4444,Ruby in Paradise,47889,10,5.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4445,Raising Victor Vargas,25461,13,7.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4446,Pandora's Box,905,45,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
4447,Harrison Montgomery,279759,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4448,Live-In Maid,78705,3,7.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4449,Deterrence,25212,7,6.1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4450,The Mudge Boy,26899,23,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4451,Not Cool,292483,25,3.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4452,Dead Snow,14451,311,6.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4453,Saints and Soldiers,10105,98,6.6,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4454,Vessel,211557,8,5.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4455,American Graffiti,838,324,6.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4456,Iraq for Sale: The War Profiteers,40862,6,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4457,Aqua Teen Hunger Force Colon Movie Film for Theaters,13158,35,6.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4458,Safety Not Guaranteed,84332,556,6.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
4459,Kevin Hart: Laugh at My Pain,74510,43,7.7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4460,Kill List,74725,210,6.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4461,The Innkeepers,58428,219,5.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4462,The Conformist,8416,127,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4463,Interview with the Assassin,36584,5,5.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4464,Donkey Punch,13429,52,4.5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4465,All the Boys Love Mandy Lane,9022,209,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
4466,Bled,22530,4,3.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4467,High Noon,288,334,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4468,Hoop Dreams,14275,87,7.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4469,Rize,2287,13,5.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4470,L.I.E.,18734,31,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4471,The Sisterhood of Night,206197,31,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4472,B-Girl,26837,7,5.5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4473,Half Nelson,7859,240,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4474,Naturally Native,302579,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4475,Hav Plenty,51955,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
4476,Adulterers,376004,16,5.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4477,Escape from Tomorrow,158752,87,4.8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4478,Starsuckers,40658,5,6.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4479,After,118612,63,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4480,Treachery,138976,5,4.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4481,Walter,323967,26,5.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4482,Top Hat,3080,59,7.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4483,The Blair Witch Project,2667,1055,6.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4484,Woodstock,9459,66,7.1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4485,The Kentucky Fried Movie,11598,66,6.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4486,Mercy Streets,26916,2,5.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4487,Broken Vessels,125263,2,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4488,Water & Power,263503,1,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4489,They Will Have to Kill Us First,324322,1,5.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4490,Light from the Darkroom,331493,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4491,The Country Doctor,375950,63,6.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4492,The Maid's Room,278348,4,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4493,A Hard Day's Night,704,168,7.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4494,Love Letters,75986,4,4.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4495,Juliet and Alfa Romeo,385636,1,6.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4496,Fireproof,14438,100,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4497,Faith Connections,211086,3,4.2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4498,Benji,23069,35,6.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4499,Open Water,83,315,5.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4500,High Road,89857,22,5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501,Kingdom of the Spiders,30315,30,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4502,Mad Hot Ballroom,14358,8,7.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4503,The Station Agent,2056,210,7.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4504,To Save A Life,41144,21,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4505,Wordplay,35199,10,7.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4506,Beyond the Mat,14271,17,7.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507,The Singles Ward,16653,4,7.5,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
4508,Osama,14757,32,6.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4509,Sholem Aleichem: Laughing In The Darkness,84401,2,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4510,Groove,23655,6,5.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
4511,The R.M.,36825,4,4.8,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4512,Twin Falls Idaho,33430,11,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4513,Mean Creek,12281,106,6.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4514,Hurricane Streets,125052,4,4.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4515,Never Again,96238,3,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4516,Civil Brand,30246,4,5.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4517,Lonesome Jim,7301,26,6.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4518,Drinking Buddies,172533,356,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4519,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,180383,17,7.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4520,Seven Samurai,346,878,8.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4521,The Other Dream Team,84318,7,6.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4522,Johnny Suede,45145,13,4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4523,Finishing The Game,13983,8,4.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4524,Rubber,45649,251,5.7,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
4525,Kiss the Bride,19844,11,4.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4526,The Slaughter Rule,21801,9,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4527,Monsters,43933,587,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
4528,The Californians,73511,1,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4529,The Living Wake,43653,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4530,Detention of the Dead,139715,34,4.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4531,Crazy Stone,45380,22,6.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4532,Scott Walker: 30 Century Man,30867,8,7.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4533,Everything Put Together,81220,2,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4534,Good Kill,253626,208,5.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4535,The Outrageous Sophie Tucker,294550,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4536,Now Is Good,90369,371,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4537,Girls Gone Dead,117942,14,3.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4538,America Is Still the Place,380097,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4539,Subconscious,322194,4,3.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4540,Enter Nowhere,98568,49,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
4541,El Rey de Najayo,119657,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4542,Fight to the Finish,380733,3,5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4543,Alleluia! The Devil's Carnival,285743,2,6.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4544,The Sound and the Shadow,362765,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4545,Rodeo Girl,379532,1,5.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4546,Born to Fly: Elizabeth Streb vs. Gravity,253261,1,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4547,The Little Ponderosa Zoo,297100,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4548,The Toxic Avenger,15239,113,6.3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4549,Straight Out of Brooklyn,94072,4,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4550,Bloody Sunday,4107,53,7.2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4551,Diamond Ruff,325579,4,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4552,Conversations with Other Women,15624,38,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4553,Poultrygeist: Night of the Chicken Dead,17287,41,5.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4554,Mutual Friends,198370,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4555,42nd Street,3062,37,6.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4556,Metropolitan,15389,38,7.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4557,As It Is in Heaven,464,42,6.9,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
4558,Roadside,308467,5,4.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4559,Napoleon Dynamite,8193,554,6.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
